"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10"
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-10-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-10-28",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-10-29",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-10-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-10-31",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-01",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-02",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-03",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-06",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-10",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-12",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-13",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-14",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-16",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-20",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-25",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-27",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-28",,,,,"3.64",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-29",,,,,"1.74",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-11-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-02",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-03",,,,,"0.87",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-04",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-05",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-06",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-07",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-08",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-09",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-10",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-11",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-12",,,,,"0.47",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-13",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-14",,,,,"1.73",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-15",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-16",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-17",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-19",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-20",,,,,"1.46",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-21",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-22",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-23",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-24",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-25",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-26",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-27",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-28",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-29",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-30",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR232","HOUSTON 2.1 SSW, TX US","29.739753","-95.397682","15.5","2020-12-31",,,,,"0.36",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-24",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-26",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-29",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-03-31",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-04",,,,,"0.48",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-05",,,,,"0.93",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-06",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-07",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-10",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-19",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-20",,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-24",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-25",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-26",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-29",,,,,"0.83",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-04-30",,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-04",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-05",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-06",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-07",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-09",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-13",,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-16",,,,,"2.45",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-17",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-18",,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-21",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-22",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-24",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-25",,,,,"1.95",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-26",,,,,"0.39",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-27",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-28",,,,,"0.34",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-05-31",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-01",,,,,"0.37",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-04",,,,,"0.26",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-05",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-06",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-07",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-08",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-09",,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-10",,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-12",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-13",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-14",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-15",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-18",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-21",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-22",,,,,"0.22",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-23",,,,,"0.92",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-24",,,,,"0.97",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-25",,,,,"0.94",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-26",,,,,"0.61",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-29",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-06-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-07-01",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-07-02",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
"US1TXHRR276","HOUSTON 7.7 W, TX US","29.756392","-95.515073","20.4","2020-07-03",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,,
